Proposal,Response,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,1,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
60.0,0,1,200,493,Deepseek-Reasoner,0.3,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,0,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,0,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,0,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,0,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,0,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,0,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,0,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
80.0,1,1,200,493,Deepseek-Reasoner,0.4,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,1,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
400.0,0,1,2000,493,Deepseek-Reasoner,0.2,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,0,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
600.0,1,2,2000,493,Deepseek-Reasoner,0.3,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
800.0,1,3,2000,493,Deepseek-Reasoner,0.4,1,February,1,1
